ABH073-Humerus_L,ABH073-Humerus_R,70.1658818585402
ABH073-Humerus_L,ABH148-Humerus_R,62.3623378214678
ABH079-Humerus_L,ABH079-Humerus_R,31.6940642108115
ABH079-Humerus_L,ABH112-Humerus_R,39.4684105808613
ABH079-Humerus_L,WLH003-Humerus_R,49.0680904830431
ABH081-Humerus_L,ABH081-Humerus_R,38.0972978767329
ABH081-Humerus_L,ABH113-Humerus_R,33.1430012891554
ABH081-Humerus_L,ABH218-Humerus_R,41.6326165169088
ABH081-Humerus_L,WLH008-Humerus_R,47.5143224581276
ABH081-Humerus_L,WLH011-Humerus_R,41.0220421214068
ABH082-Humerus_L,ABH082-Humerus_R,35.0345700262675
ABH082-Humerus_L,ABH150-Humerus_R,37.8633049096028
ABH082-Humerus_L,ABH190-Humerus_R,65.211312968509
ABH082-Humerus_L,ABH198-Humerus_R,63.1895043786586
ABH082-Humerus_L,WLH018-Humerus_R,59.9976959621697
ABH082-Humerus_L,WLH027-Humerus_R,64.2293097943269
ABH083-Humerus_L,ABH083-Humerus_R,62.099286812233
ABH088-Humerus_L,ABH081-Humerus_R,63.4710668992756
ABH088-Humerus_L,ABH088-Humerus_R,52.0928330993744
ABH088-Humerus_L,ABH113-Humerus_R,74.6892111078515
ABH090-Humerus_L,ABH082-Humerus_R,60.392173142948
ABH090-Humerus_L,ABH198-Humerus_R,62.9286511267394
ABH104-Humerus_L,ABH104-Humerus_R,30.9774340905784
ABH105-Humerus_L,ABH105-Humerus_R,44.9786345245308
ABH105-Humerus_L,WLH062-Humerus_R,47.8740991724824
ABH107-Humerus_L,ABH107-Humerus_R,77.1378664751985
ABH107-Humerus_L,ABH160-Humerus_R,49.0369769529245
ABH107-Humerus_L,ABH237-Humerus_R,51.387528518246
ABH110-Humerus_L,ABH125-Humerus_R,61.9244692935926
ABH112-Humerus_L,WLH007-Humerus_R,59.9435416706603
ABH112-Humerus_L,WLH027-Humerus_R,55.0000474081144
ABH113-Humerus_L,ABH081-Humerus_R,73.8928245219223
ABH113-Humerus_L,ABH113-Humerus_R,35.2344391671698
ABH113-Humerus_L,ABH150-Humerus_R,86.7443198756513
ABH113-Humerus_L,ABH238-Humerus_R,64.364412749185
ABH113-Humerus_L,WLH011-Humerus_R,64.4056859290204
ABH113-Humerus_L,WLH022-Humerus_R,57.0945327738395
ABH113-Humerus_L,WLH027-Humerus_R,56.9378534412539
ABH113-Humerus_L,WLH039-Humerus_R,55.2567795953864
ABH123-Humerus_L,ABH088-Humerus_R,71.5933420538257
ABH123-Humerus_L,ABH150-Humerus_R,77.1109292791657
ABH123-Humerus_L,WLH004-Humerus_R,54.9112334045494
ABH123-Humerus_L,WLH027-Humerus_R,58.6455530447045
ABH125-Humerus_L,ABH081-Humerus_R,64.0131020892789
ABH125-Humerus_L,ABH125-Humerus_R,32.2951042509055
ABH125-Humerus_L,ABH210-Humerus_R,69.8834324303871
ABH125-Humerus_L,ABH239-Humerus_R,68.5970070803039
ABH125-Humerus_L,WLH049-Humerus_R,56.4002690769437
ABH125-Humerus_L,WLH071-Humerus_R,49.8362393962133
ABH126-Humerus_L,ABH126-Humerus_R,65.0307039810485
ABH126-Humerus_L,ABH160-Humerus_R,56.8251273296185
ABH129-Humerus_L,ABH081-Humerus_R,56.4587519728995
ABH129-Humerus_L,ABH113-Humerus_R,43.1681009220686
ABH129-Humerus_L,ABH129-Humerus_R,34.5569611359999
ABH129-Humerus_L,ABH204-Humerus_R,81.0389875314526
ABH129-Humerus_L,WLH039-Humerus_R,52.1406052976998
ABH129-Humerus_L,WLH071-Humerus_R,68.1298726511893
ABH135-Humerus_L,ABH135-Humerus_R,35.8992849156983
ABH142-Humerus_L,ABH135-Humerus_R,38.9800841777511
ABH142-Humerus_L,ABH142-Humerus_R,41.944751608562
ABH145-Humerus_L,ABH081-Humerus_R,54.9335673224552
ABH145-Humerus_L,ABH145-Humerus_R,65.1389893021348
ABH145-Humerus_L,ABH193-Humerus_R,52.4199798459075
ABH145-Humerus_L,ABH239-Humerus_R,62.7267215935598
ABH145-Humerus_L,ABH241-Humerus_R,63.3145753114363
ABH145-Humerus_L,WLH071-Humerus_R,56.2905867325888
ABH147-Humerus_L,ABH147-Humerus_R,71.9760395055178
ABH148-Humerus_L,ABH145-Humerus_R,72.9208077823854
ABH148-Humerus_L,ABH148-Humerus_R,34.4813143080381
ABH148-Humerus_L,ABH155-Humerus_R,54.8149213956425
ABH148-Humerus_L,ABH193-Humerus_R,52.0944157948508
ABH148-Humerus_L,ABH241-Humerus_R,63.5435872113896
ABH148-Humerus_L,WLH016-Humerus_R,50.8396747467869
ABH148-Humerus_L,WLH049-Humerus_R,46.1593527754197
ABH148-Humerus_L,WLH062-Humerus_R,63.1918542753326
ABH149-Humerus_L,ABH149-Humerus_R,69.5844369134636
ABH149-Humerus_L,WLH064-Humerus_R,61.0995185537007
ABH150-Humerus_L,ABH150-Humerus_R,35.9508740865405
ABH150-Humerus_L,ABH198-Humerus_R,59.7133789445343
ABH150-Humerus_L,ABH238-Humerus_R,67.9672539493921
ABH150-Humerus_L,ABH243-Humerus_R,58.4644249822368
ABH150-Humerus_L,WLH007-Humerus_R,49.7312437709828
ABH150-Humerus_L,WLH027-Humerus_R,47.7186595767665
ABH155-Humerus_L,ABH155-Humerus_R,112.370099918476
ABH156-Humerus_L,ABH081-Humerus_R,46.8015457626653
ABH156-Humerus_L,ABH113-Humerus_R,59.5640510959972
ABH156-Humerus_L,ABH156-Humerus_R,34.3593106425516
ABH156-Humerus_L,ABH197-Humerus_R,46.7803705792361
ABH156-Humerus_L,WLH008-Humerus_R,57.6942975958039
ABH156-Humerus_L,WLH071-Humerus_R,49.8846840413295
ABH160-Humerus_L,ABH081-Humerus_R,66.8533370778485
ABH160-Humerus_L,ABH104-Humerus_R,57.8668590584029
ABH160-Humerus_L,ABH125-Humerus_R,70.4300038978282
ABH160-Humerus_L,ABH145-Humerus_R,64.0167623430333
ABH160-Humerus_L,ABH160-Humerus_R,68.2839124644701
ABH160-Humerus_L,ABH193-Humerus_R,50.9677666231661
ABH160-Humerus_L,ABH210-Humerus_R,90.9132123762824
ABH160-Humerus_L,ABH239-Humerus_R,47.8774874419326
ABH160-Humerus_L,ABH241-Humerus_R,59.542237604375
ABH160-Humerus_L,WLH016-Humerus_R,59.2513532382897
ABH160-Humerus_L,WLH029-Humerus_R,62.7158108810366
ABH160-Humerus_L,WLH049-Humerus_R,40.5317231276165
ABH160-Humerus_L,WLH071-Humerus_R,57.7344088237325
ABH163-Humerus_L,ABH163-Humerus_R,50.6493065266688
ABH163-Humerus_L,ABH197-Humerus_R,55.4173179075507
ABH171-Humerus_L,ABH081-Humerus_R,85.1627235374314
ABH171-Humerus_L,ABH113-Humerus_R,51.3001839743395
ABH171-Humerus_L,ABH171-Humerus_R,30.5782862848435
ABH171-Humerus_L,ABH218-Humerus_R,47.0191157649821
ABH171-Humerus_L,ABH238-Humerus_R,69.117316558754
ABH171-Humerus_L,WLH008-Humerus_R,54.1470700917579
ABH171-Humerus_L,WLH011-Humerus_R,51.0803069087652
ABH171-Humerus_L,WLH022-Humerus_R,50.2157278869226
ABH176-Humerus_L,ABH176-Humerus_R,34.0546070756701
ABH177-Humerus_L,ABH171-Humerus_R,44.9192373533575
ABH177-Humerus_L,ABH177-Humerus_R,37.5471673495464
ABH190-Humerus_L,ABH112-Humerus_R,51.1862730892539
ABH190-Humerus_L,ABH190-Humerus_R,44.8985084054087
ABH191-Humerus_L,ABH081-Humerus_R,58.3883563753967
ABH191-Humerus_L,ABH104-Humerus_R,69.2750734883047
ABH191-Humerus_L,ABH191-Humerus_R,67.6047261173037
ABH191-Humerus_L,ABH224-Humerus_R,55.9765805436637
ABH191-Humerus_L,ABH239-Humerus_R,74.8273495424013
ABH191-Humerus_L,ABH241-Humerus_R,79.7788063429323
ABH191-Humerus_L,WLH016-Humerus_R,52.5977785240021
ABH191-Humerus_L,WLH049-Humerus_R,51.8214597825428
ABH193-Humerus_L,ABH145-Humerus_R,69.1614373824023
ABH193-Humerus_L,ABH193-Humerus_R,37.9757300425521
ABH193-Humerus_L,WLH016-Humerus_R,50.637368177501
ABH198-Humerus_L,ABH088-Humerus_R,41.4982081859481
ABH198-Humerus_L,ABH198-Humerus_R,39.6690470117907
ABH198-Humerus_L,ABH238-Humerus_R,44.4172714626838
ABH200-Humerus_L,ABH147-Humerus_R,65.1335753441357
ABH200-Humerus_L,ABH200-Humerus_R,53.8084879351824
ABH200-Humerus_L,WLH002-Humerus_R,57.2010533149789
ABH210-Humerus_L,ABH210-Humerus_R,69.9139461440407
ABH210-Humerus_L,WLH031-Humerus_R,67.2283213199342
ABH214-Humerus_L,ABH107-Humerus_R,57.0691587679845
ABH214-Humerus_L,ABH145-Humerus_R,58.1866225938636
ABH214-Humerus_L,ABH193-Humerus_R,54.8952326319963
ABH214-Humerus_L,ABH239-Humerus_R,71.0281099674939
ABH215-Humerus_L,ABH082-Humerus_R,71.2763548559334
ABH215-Humerus_L,ABH150-Humerus_R,57.9906815933163
ABH215-Humerus_L,ABH198-Humerus_R,48.2672781690226
ABH215-Humerus_L,ABH215-Humerus_R,30.5936944144802
ABH215-Humerus_L,ABH238-Humerus_R,62.2178111197065
ABH215-Humerus_L,WLH007-Humerus_R,62.7112127591971
ABH215-Humerus_L,WLH022-Humerus_R,52.0710836666855
ABH215-Humerus_L,WLH027-Humerus_R,55.7944927420021
ABH216-Humerus_L,ABH082-Humerus_R,54.3120008426391
ABH216-Humerus_L,ABH112-Humerus_R,59.4046961242411
ABH216-Humerus_L,ABH150-Humerus_R,56.9498118640086
ABH216-Humerus_L,ABH216-Humerus_R,33.0090584103903
ABH216-Humerus_L,WLH061-Humerus_R,42.0202299059069
ABH218-Humerus_L,ABH218-Humerus_R,31.3336798276312
ABH218-Humerus_L,WLH027-Humerus_R,61.0819509479137
ABH237-Humerus_L,ABH237-Humerus_R,33.1092200912126
ABH237-Humerus_L,WLH023-Humerus_R,64.5089443484773
ABH238-Humerus_L,ABH238-Humerus_R,40.1980191743874
ABH239-Humerus_L,ABH081-Humerus_R,56.8975693190614
ABH239-Humerus_L,ABH113-Humerus_R,89.8106055698326
ABH239-Humerus_L,ABH239-Humerus_R,52.9601892346233
ABH239-Humerus_L,WLH049-Humerus_R,36.5151540081685
ABH241-Humerus_L,ABH241-Humerus_R,45.8891767937095
ABH246-Humerus_L,ABH079-Humerus_R,43.1624390322608
ABH246-Humerus_L,ABH082-Humerus_R,40.6808920689058
ABH246-Humerus_L,ABH096-Humerus_R,70.1596473176857
ABH246-Humerus_L,ABH150-Humerus_R,38.3357061560315
ABH246-Humerus_L,ABH167-Humerus_R,31.6388927652017
ABH246-Humerus_L,ABH190-Humerus_R,37.9813804928989
ABH246-Humerus_L,ABH202-Humerus_R,61.7945951852447
ABH246-Humerus_L,ABH243-Humerus_R,48.9902083234675
ABH246-Humerus_L,WLH003-Humerus_R,41.4865697186808
WLH001-Humerus_L,WLH001-Humerus_R,68.8602809088333
WLH002-Humerus_L,ABH083-Humerus_R,70.2415219742071
WLH002-Humerus_L,WLH002-Humerus_R,35.2625370663383
WLH003-Humerus_L,ABH082-Humerus_R,43.686039728913
WLH003-Humerus_L,ABH150-Humerus_R,39.4526103700033
WLH003-Humerus_L,WLH003-Humerus_R,33.3294508536552
WLH004-Humerus_L,ABH176-Humerus_R,36.0911223631293
WLH004-Humerus_L,ABH198-Humerus_R,67.3210344370642
WLH004-Humerus_L,WLH004-Humerus_R,59.7485261057891
WLH007-Humerus_L,WLH007-Humerus_R,31.1392152127447
WLH007-Humerus_L,WLH027-Humerus_R,31.3750293588335
WLH008-Humerus_L,ABH129-Humerus_R,61.0517002815617
WLH008-Humerus_L,WLH008-Humerus_R,38.9711524810154
WLH010-Humerus_L,ABH150-Humerus_R,47.2792854894042
WLH011-Humerus_L,ABH081-Humerus_R,41.0383337525839
WLH011-Humerus_L,ABH156-Humerus_R,59.9853614670922
WLH011-Humerus_L,ABH193-Humerus_R,74.4863775379378
WLH011-Humerus_L,ABH241-Humerus_R,74.7962227752251
WLH011-Humerus_L,WLH001-Humerus_R,68.3575603140711
WLH011-Humerus_L,WLH011-Humerus_R,41.7503592887788
WLH011-Humerus_L,WLH016-Humerus_R,48.6225396999887
WLH011-Humerus_L,WLH031-Humerus_R,47.5720795812827
WLH011-Humerus_L,WLH071-Humerus_R,42.6456191206892
WLH016-Humerus_L,ABH200-Humerus_R,42.4367541995592
WLH019-Humerus_L,ABH156-Humerus_R,61.4609877999085
WLH019-Humerus_L,WLH008-Humerus_R,46.5985412747145
WLH019-Humerus_L,WLH019-Humerus_R,42.29490777535
WLH019-Humerus_L,WLH031-Humerus_R,49.3290042980407
WLH019-Humerus_L,WLH071-Humerus_R,57.7203267077366
WLH020-Humerus_L,ABH198-Humerus_R,63.593120754396
WLH020-Humerus_L,WLH020-Humerus_R,32.3129223759748
WLH022-Humerus_L,ABH150-Humerus_R,57.0880490636941
WLH022-Humerus_L,ABH204-Humerus_R,54.0860521912323
WLH022-Humerus_L,ABH216-Humerus_R,63.3460626564446
WLH022-Humerus_L,WLH004-Humerus_R,64.2615831907212
WLH022-Humerus_L,WLH022-Humerus_R,41.7593276525083
WLH023-Humerus_L,ABH193-Humerus_R,65.5887839574141
WLH023-Humerus_L,ABH224-Humerus_R,82.056505892661
WLH023-Humerus_L,WLH023-Humerus_R,30.6914388029737
WLH023-Humerus_L,WLH072-Humerus_R,66.451683716937
WLH026-Humerus_L,ABH145-Humerus_R,54.4249525641783
WLH026-Humerus_L,ABH237-Humerus_R,70.4504565567134
WLH026-Humerus_L,WLH026-Humerus_R,31.9378915467877
WLH027-Humerus_L,ABH081-Humerus_R,36.5168081048832
WLH027-Humerus_L,WLH027-Humerus_R,75.7116495090035
WLH031-Humerus_L,ABH081-Humerus_R,60.1964024063924
WLH031-Humerus_L,ABH113-Humerus_R,60.8317653550944
WLH031-Humerus_L,WLH031-Humerus_R,38.3453627992794
WLH032-Humerus_L,ABH088-Humerus_R,39.468783419962
WLH032-Humerus_L,ABH215-Humerus_R,47.1911649158365
WLH039-Humerus_L,WLH011-Humerus_R,59.843471118869
WLH039-Humerus_L,WLH039-Humerus_R,30.112766809668
WLH041-Humerus_L,ABH082-Humerus_R,66.0036943812176
WLH041-Humerus_L,ABH202-Humerus_R,41.6400324627893
WLH041-Humerus_L,WLH061-Humerus_R,38.3512869157803
WLH044-Humerus_L,ABH113-Humerus_R,40.5391823310946
WLH044-Humerus_L,WLH007-Humerus_R,66.5793363345782
WLH044-Humerus_L,WLH039-Humerus_R,48.8315327292625
WLH049-Humerus_L,ABH081-Humerus_R,51.3731628376002
WLH049-Humerus_L,WLH049-Humerus_R,31.8228191073057
WLH049-Humerus_L,WLH071-Humerus_R,37.2562777115406
WLH054-Humerus_L,ABH104-Humerus_R,64.8131517071468
WLH054-Humerus_L,WLH054-Humerus_R,38.7923783626083
WLH056-Humerus_L,ABH150-Humerus_R,79.4305945598534
WLH056-Humerus_L,ABH204-Humerus_R,45.1256086703872
WLH056-Humerus_L,ABH238-Humerus_R,70.459167077439
WLH056-Humerus_L,WLH007-Humerus_R,68.640653951138
WLH056-Humerus_L,WLH008-Humerus_R,62.817668237667
WLH056-Humerus_L,WLH027-Humerus_R,53.5601547106199
WLH056-Humerus_L,WLH056-Humerus_R,85.5038550124172
WLH062-Humerus_L,ABH105-Humerus_R,39.9064407014849
WLH062-Humerus_L,ABH129-Humerus_R,84.6484286157078
WLH062-Humerus_L,WLH016-Humerus_R,65.7093716578683
WLH062-Humerus_L,WLH062-Humerus_R,66.1450321660373
WLH064-Humerus_L,WLH064-Humerus_R,31.6390078583438
WLH067-Humerus_L,WLH016-Humerus_R,62.8617324074502
WLH067-Humerus_L,WLH067-Humerus_R,34.0841803332308
WLH071-Humerus_L,ABH081-Humerus_R,45.0884702869242
WLH071-Humerus_L,WLH016-Humerus_R,60.2741343881875
WLH071-Humerus_L,WLH071-Humerus_R,33.5363831076758
WLH072-Humerus_L,ABH145-Humerus_R,58.7092761068571
WLH072-Humerus_L,ABH237-Humerus_R,72.7518059276798
WLH072-Humerus_L,WLH016-Humerus_R,63.5000244750884
WLH072-Humerus_L,WLH023-Humerus_R,50.5480856427054
WLH072-Humerus_L,WLH072-Humerus_R,41.8879186670159
